age,year_id,a,b,k,lower,upper,fit,mx,age_group_name,sex
75,2035,-3.32211236456816,0.0414050495641987,-6.87176137911154,0.02503555249884,0.0294277372436142,0.0271429486365165,,75 to 79,Female
75,2026,-3.32211236456816,0.0414050495641987,-5.05787302442523,0.0276347155705888,0.0309808747152073,0.0292600010403759,,75 to 79,Female
75,1987,-3.32211236456816,0.0414050495641987,2.50234919287515,,,0.04001493689451,0.039640344,75 to 79,Female
75,2028,-3.32211236456816,0.0414050495641987,-5.46095932546663,0.0270138966965267,0.0306524262675221,0.0287757098381385,,75 to 79,Female
75,2014,-3.32211236456816,0.0414050495641987,-3.61118602767407,,,0.031066236238781,0.03055835,75 to 79,Female
75,2039,-3.32211236456816,0.0414050495641987,-7.67793398119435,0.0240080066748048,0.0287054777976148,0.0262518818862305,,75 to 79,Female
75,2025,-3.32211236456816,0.0414050495641987,-4.85632987390453,0.0279575162847597,0.0311385495874214,0.0295051945794996,,75 to 79,Female
75,2034,-3.32211236456816,0.0414050495641987,-6.67021822859084,0.0253028973109388,0.0296068421612592,0.0273704016577674,,75 to 79,Female
75,1998,-3.32211236456816,0.0414050495641987,0.0692851742911346,,,0.0361801877935885,0.037136037,75 to 79,Female
75,1993,-3.32211236456816,0.0414050495641987,1.40438829832797,,,0.0382365430052257,0.038290512,75 to 79,Female
75,1988,-3.32211236456816,0.0414050495641987,2.57484265413572,,,0.0401352259825574,0.039673512,75 to 79,Female
75,2006,-3.32211236456816,0.0414050495641987,-1.54298428519576,,,0.0338437916077825,0.033916572,75 to 79,Female
75,1981,-3.32211236456816,0.0414050495641987,3.75676062249742,,,0.0421481913714068,0.041386776,75 to 79,Female
75,2033,-3.32211236456816,0.0414050495641987,-6.46867507807014,0.0255748364735658,0.0297850111837082,0.0275997606943731,,75 to 79,Female
75,1997,-3.32211236456816,0.0414050495641987,0.394301895461333,,,0.0366703675032856,0.037439362,75 to 79,Female
75,2037,-3.32211236456816,0.0414050495641987,-7.27484768015294,0.0245137779708331,0.0290674690167163,0.0266936974143683,,75 to 79,Female
75,1999,-3.32211236456816,0.0414050495641987,-0.0758863484183115,,,0.0359633669770954,0.037646662,75 to 79,Female
75,2023,-3.32211236456816,0.0414050495641987,-4.45324357286312,0.0286339900600446,0.0314348707861125,0.0300017629086747,,75 to 79,Female
75,1980,-3.32211236456816,0.0414050495641987,4.21311189952702,,,0.0429521635749776,0.041917213,75 to 79,Female
75,2032,-3.32211236456816,0.0414050495641987,-6.26713192754944,0.0258516242221618,0.0299620200446539,0.0278310417183991,,75 to 79,Female
75,2016,-3.32211236456816,0.0414050495641987,-3.12912331189653,,,0.031692542745658,0.030475551,75 to 79,Female
75,2024,-3.32211236456816,0.0414050495641987,-4.65478672338383,0.0282900705145706,0.03129040812721,0.0297524427963228,,75 to 79,Female
75,2000,-3.32211236456816,0.0414050495641987,-0.329673534196249,,,0.0355874399563375,0.037412241,75 to 79,Female
75,2038,-3.32211236456816,0.0414050495641987,-7.47639083067364,0.0242589736070533,0.0288866216262763,0.0264718679285912,,75 to 79,Female
